2024/05/31 15:06:34 [crit] 8504#8504: *22 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while waiting for request, client: 66.249.71.1, server: 0.0.0.0:443
2024/05/31 15:06:35 [crit] 8504#8504: *23 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while waiting for request, client: 66.249.71.2, server: 0.0.0.0:443
2024/05/31 15:06:39 [crit] 8504#8504: *24 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while waiting for request, client: 66.249.70.3, server: 0.0.0.0:443
2024/05/31 15:09:37 [crit] 8504#8504: *25 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 167.71.162.67, server: 0.0.0.0:443
2024/05/31 15:41:04 [crit] 8504#8504: *33 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 167.71.162.67, server: 0.0.0.0:443
2024/05/31 20:12:22 [crit] 8504#8504: *47 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/05/31 20:12:23 [crit] 8504#8504: *49 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/05/31 20:12:23 [crit] 8504#8504: *51 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/05/31 20:12:24 [crit] 8504#8504: *53 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/05/31 20:15:15 [crit] 8504#8504: *55 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/05/31 20:15:16 [crit] 8504#8504: *57 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/05/31 20:15:16 [crit] 8504#8504: *59 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/05/31 20:15:17 [crit] 8504#8504: *61 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 154.12.242.65, server: 0.0.0.0:443
2024/06/01 02:26:49 [crit] 8504#8504: *89 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 57.151.48.99, server: 0.0.0.0:443
2024/06/01 05:09:15 [crit] 8504#8504: *364 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 63.34.163.202, server: 0.0.0.0:443
2024/06/01 09:15:32 [crit] 8504#8504: *374 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:32 [crit] 8504#8504: *372 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:32 [crit] 8504#8504: *376 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:33 [crit] 8504#8504: *378 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:33 [crit] 8504#8504: *386 SSL_do_handshake() failed (SSL: error:0A00006C:SSL routines::bad key share) while SSL handshaking, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:33 [crit] 8504#8504: *387 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:34 [crit] 8504#8504: *390 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:34 [crit] 8504#8504: *393 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
